,Country,Region,Population,Average Government Expenditure as % of GDP,Average percentage change in GDP per capita USD,start_year,end_year
1375,Belgium,Europe,7780807.0,18.244973135212163,3.55661124307205,1920,1925
1376,Brazil,Americas,30551576.0,10.227851666666668,0.9017713365539448,1920,1925
1377,Bulgaria,Europe,5460137.0,14.1868,,1920,1925
1378,Canada,Americas,9372783.0,12.266694999999999,2.482937926551836,1920,1925
1379,Chile,Americas,4323894.0,10.065,3.0838041431261765,1920,1925
1380,Colombia,Americas,7082116.0,4.8,3.4329232571763324,1920,1925
1381,Denmark,Europe,3393860.0,9.443583166666667,1.933050447901934,1920,1925
1382,Finland,Europe,3282981.0,17.72447,5.227736233854521,1920,1925
1383,France,Europe,39513139.0,13.295837399918739,5.820373250388804,1920,1925
1384,Germany,Europe,65030007.0,15.750131225109229,5.263630244559119,1920,1925
1385,Greece,Europe,6078140.0,23.40139764004655,9.868651488616464,1920,1925
1386,Iceland,Europe,102870.0,10.583153333333334,4.787141886147905,1920,1925
1387,India,Asia,313849318.0,5.812530166666666,1.996047430830039,1920,1925
1388,Italy,Europe,38460652.0,23.98420833333333,4.175244127738189,1920,1925
1389,Japan,Asia,60339562.0,2.2972706666666665,2.9616487417594772,1920,1925
1390,Mexico,Americas,15516188.0,5.059981666666666,0.6896551724137945,1920,1925
1391,Netherlands,Europe,7334781.0,5.437245,3.8412368068975766,1920,1925
1392,New Zealand,Oceania,1358344.0,19.560773333333334,-1.2388790035587194,1920,1925
1393,Norway,Europe,2733298.0,11.7814105,-0.0253217978476461,1920,1925
1394,Peru,Americas,5070822.0,5.2897533333333335,5.127942681678608,1920,1925
1395,Portugal,Europe,6386759.0,14.216648166666667,3.5324144971924465,1920,1925
1396,Russia,Europe,81361291.0,18.3680282463106,13.347148033281515,1920,1925
1397,South Africa,Africa,7928675.0,22.22765,2.3630416031224755,1920,1925
1398,Spain,Europe,22314065.0,16.792488333333335,2.968941678043029,1920,1925
1399,Sweden,Europe,6014675.0,10.033909216333333,2.9239766081871332,1920,1925
1400,Switzerland,Europe,3954753.0,0.3442429833772834,2.773854201669632,1920,1925
1401,United Kingdom,Europe,46259648.0,27.91822,3.3689610944848214,1920,1925
1402,United States,Americas,111732111.0,6.013324333333333,1.9636603316462375,1920,1925
1403,Venezuela,Americas,3412385.0,8.486906166666666,4.056752496058853,1920,1925
1404,Argentina,Americas,10501879.0,7.879313333333333,3.011024760527743,1921,1926
1405,Australia,Oceania,5910560.0,5.776895666666667,2.695452222789987,1921,1926
1406,Austria,Europe,6599747.0,16.477756305532864,5.757575757575757,1921,1926
1407,Belgium,Europe,7833179.0,18.735825485974548,3.591647331786545,1921,1926
1408,Brazil,Americas,31177749.0,9.462568333333333,0.9178743961352653,1921,1926
1409,Bulgaria,Europe,5555149.0,13.220933333333333,,1921,1926
1410,Canada,Americas,9538925.0,11.648936666666666,6.791253971220335,1921,1926
1411,Chile,Americas,4383188.0,10.945,5.232090152938018,1921,1926
1412,Colombia,Americas,7255586.0,4.983333333333333,4.1492368569813465,1921,1926
1413,Denmark,Europe,3424029.0,9.743942666666667,4.033448106246924,1921,1926
1414,Finland,Europe,3314680.0,18.125106666666667,5.394605394605394,1921,1926
1415,France,Europe,39769931.0,14.16574133102858,7.639257294429709,1921,1926
1416,Germany,Europe,65464186.0,15.282940535735785,3.4243783122706883,1921,1926
1417,Greece,Europe,6144230.0,23.76647256804061,2.734707229309783,1921,1926
1418,Iceland,Europe,103970.0,9.97737,4.285623626925936,1921,1926
1419,India,Asia,316877536.0,5.534789666666666,1.0166358595194103,1921,1926
1420,Ireland,Europe,3382587.0,18.766245,,1921,1926
1421,Italy,Europe,38796116.0,22.52400833333333,5.005464480874315,1921,1926
1422,Japan,Asia,61189973.0,2.3226826666666667,0.7039143718067598,1921,1926
1423,Mexico,Americas,15738237.0,5.560386666666666,1.6837136113296625,1921,1926
1424,Netherlands,Europe,7438843.0,6.795426666666667,4.185190428996179,1921,1926
1425,New Zealand,Oceania,1383689.0,19.40894833333333,-0.8710545632493272,1921,1926
1426,Norway,Europe,2750636.0,12.167016666666667,2.501184272856465,1921,1926
1427,Peru,Americas,5150378.0,5.619628333333334,6.566866267465068,1921,1926
1428,Portugal,Europe,6462560.0,14.384315,2.0038910505836594,1921,1926
1429,Russia,Europe,82112638.0,17.638252081199088,22.609493964593923,1921,1926
1430,South Africa,Africa,8095309.0,22.286388333333335,3.2331156203222644,1921,1926
1431,Spain,Europe,22536404.0,16.88271333333333,1.975561192532207,1921,1926
1432,Sweden,Europe,6040280.0,10.383682916833333,5.34008364516839,1921,1926
1433,Switzerland,Europe,3972154.0,0.3501228034404276,8.85856536541828,1921,1926
1434,United Kingdom,Europe,46164416.0,28.119155000000003,3.168433451118964,1921,1926
1435,United States,Americas,113374057.0,5.244285166666667,4.078369542736495,1921,1926
1436,Venezuela,Americas,3445984.0,8.514383666666667,6.2513542795232935,1921,1926
1437,Argentina,Americas,10815805.0,8.479403333333332,2.8605935127674265,1922,1927
1438,Australia,Oceania,6022989.0,5.6276858333333335,1.8954410307234903,1922,1927
1439,Austria,Europe,6622795.0,16.480051260865356,4.365460095944176,1922,1927
1440,Belgium,Europe,7885904.0,20.571494619238425,2.311629229456922,1922,1927
1441,Brazil,Americas,31816757.0,8.819968333333334,0.9992313604919278,1922,1927
1442,Bulgaria,Europe,5651814.0,13.0741,,1922,1927
1443,Canada,Americas,9708012.0,10.671781666666666,5.557393317896131,1922,1927
1444,Chile,Americas,4443294.0,11.313333333333333,3.8280020975353946,1922,1927
1445,Colombia,Americas,7433305.0,5.266666666666667,4.5272825499729885,1922,1927
1446,Denmark,Europe,3454467.0,9.836480666666667,2.361090197259448,1922,1927
1447,Finland,Europe,3346685.0,18.005734999999998,4.853658536585366,1922,1927
1448,France,Europe,40028393.0,14.913343711362904,3.013555787278417,1922,1927
1449,Germany,Europe,65901264.0,14.629250992914484,3.6610169491525424,1922,1927
1450,Greece,Europe,6211038.0,23.604616544502033,2.6206455736657075,1922,1927
1451,Honduras,Americas,946310.0,6.95122,,1922,1927
1452,Hungary,Europe,8402295.0,2.24537,,1922,1927
1453,Iceland,Europe,105082.0,9.586313333333333,3.7455875888027235,1922,1927
1454,India,Asia,319934973.0,5.570490833333333,0.143240823634736,1922,1927
1455,Italy,Europe,39134505.0,21.12235,2.6782077393075365,1922,1927
1456,Japan,Asia,62052369.0,2.3507890000000002,0.6354340393917068,1922,1927
1457,Mexico,Americas,15963464.0,5.998639999999999,0.21857923497267784,1922,1927
1458,Netherlands,Europe,7544382.0,8.161296666666667,3.933978993316054,1922,1927
1459,New Zealand,Oceania,1409507.0,19.574038333333334,-0.6505961638154489,1922,1927
1460,Norway,Europe,2768084.0,11.596703333333332,1.846827133479212,1922,1927
1461,Peru,Americas,5231183.0,5.557036666666666,4.888059701492535,1922,1927
1462,Portugal,Europe,6539261.0,13.920586666666667,3.0539710399297926,1922,1927
1463,Russia,Europe,82870923.0,16.89808443397252,16.610064540151782,1922,1927
1464,South Africa,Africa,8265446.0,21.83881,3.8983136227242765,1922,1927
1465,Spain,Europe,22760959.0,15.37695,3.1020973092727466,1922,1927
1466,Sweden,Europe,6065995.0,10.0141090635,4.412489728841411,1922,1927
1467,Switzerland,Europe,3989631.0,0.5262973593295527,5.786680103307824,1922,1927
1468,United Kingdom,Europe,46069379.0,27.540756666666667,2.9251792720876724,1922,1927
1469,United States,Americas,115040131.0,4.5055784999999995,3.0424083003362234,1922,1927
1470,Venezuela,Americas,3479914.0,8.458381833333334,4.6099999999999985,1922,1927
1471,Argentina,Americas,11139114.0,8.633438333333332,2.0183486238532122,1923,1928
1472,Australia,Oceania,6137556.0,5.706055500000001,1.0004833252779122,1923,1928
1473,Austria,Europe,6645923.0,16.557314863196087,5.735099337748344,1923,1928
1474,Belgium,Europe,7938984.0,21.03230935433834,2.670910600608911,1923,1928
1475,Brazil,Americas,32468862.0,8.319433333333334,2.1529324424647367,1923,1928
1476,Bulgaria,Europe,5750162.0,13.40718,,1923,1928
1477,Canada,Americas,9880096.0,9.822203333333333,6.014515620069423,1923,1928
1478,Chile,Americas,4504225.0,11.479999999999999,4.851572884359769,1923,1928
1479,Colombia,Americas,7615377.0,5.516666666666667,4.611398963730569,1923,1928
1480,Denmark,Europe,3485175.0,10.484842333333333,0.9907802394385579,1923,1928
1481,Finland,Europe,3379000.0,18.664338333333333,4.756167527251867,1923,1928
1482,France,Europe,40288534.0,15.295639952599226,3.606283422459895,1923,1928
1483,Germany,Europe,66341260.0,14.283514743616308,9.746748802190282,1923,1928
1484,Greece,Europe,6278572.0,23.930490004857294,2.4739665509624498,1923,1928
1485,Honduras,Americas,972909.0,6.901025000000001,,1923,1928
1486,Hungary,Europe,8473402.0,2.832065,,1923,1928
1487,Iceland,Europe,106206.0,9.225615,5.997497649574988,1923,1928
1488,India,Asia,323021910.0,5.613953333333334,1.028037383177569,1923,1928
1489,Italy,Europe,39475845.0,18.086138333333334,2.0951035781544247,1923,1928
1490,Japan,Asia,62926919.0,2.3823561666666664,1.9149753766691058,1923,1928
1491,Mexico,Americas,16191914.0,6.240236833333333,-0.32975460122699474,1923,1928
1492,Netherlands,Europe,7651419.0,9.397525,4.6832701678397415,1923,1928
1493,New Zealand,Oceania,1435807.0,19.54051,-0.009757287474081444,1923,1928
1494,Norway,Europe,2785643.0,11.306998333333333,1.5236139630390122,1923,1928
1495,Peru,Americas,5313255.0,5.934446666666666,4.798226164079824,1923,1928
1496,Portugal,Europe,6616872.0,12.359963333333333,-0.04258943781942026,1923,1928
1497,Russia,Europe,83636211.0,14.745893637873825,13.058561306036594,1923,1928
1498,South Africa,Africa,8439158.0,21.199655,5.192822148022529,1923,1928
1499,Spain,Europe,22987751.0,15.323141666666666,2.758880232073402,1923,1928
1500,Sweden,Europe,6091819.0,9.523827754166666,4.3400358351582735,1923,1928
1501,Switzerland,Europe,4007185.0,0.8725364003428612,5.185171568339859,1923,1928
1502,United Kingdom,Europe,45974538.0,27.321536666666663,2.509555819164362,1923,1928
1503,United States,Americas,116730690.0,4.1617045,0.6861487910616715,1923,1928
1504,Venezuela,Americas,3514178.0,9.162602666666666,7.347328244274811,1923,1928
1505,Argentina,Americas,11443159.0,8.96992,1.5377475247524774,1924,1929
1506,Australia,Oceania,6240926.0,5.935183333333334,-0.5697741748697172,1924,1929
1507,Austria,Europe,6664878.0,16.516754833333334,3.3875446251487507,1924,1929
1508,Belgium,Europe,7986890.0,21.478410552497678,1.7935885296902487,1924,1929
1509,Brazil,Americas,33134257.0,8.470725,2.1969696969696972,1924,1929
1510,Bulgaria,Europe,5841566.0,14.54036,3.9266055045871573,1924,1929
1511,Canada,Americas,10041248.0,9.394035,5.4740495346269125,1924,1929
1512,Chile,Americas,4569171.0,11.723333333333334,3.7664783427495285,1924,1929
1513,Colombia,Americas,7786555.0,5.633333333333333,3.99,1924,1929
1514,Denmark,Europe,3515454.0,10.385404,2.413410917151566,1924,1929
1515,Finland,Europe,3409794.0,18.390444666666667,4.434414668547251,1924,1929
1516,France,Europe,40485273.0,16.407253333333333,2.543161687434319,1924,1929
1517,Germany,Europe,66789491.0,14.029421589777257,5.3265346146303205,1924,1929
1518,Greece,Europe,6350526.0,27.470255311562653,2.7691369319914605,1924,1929
1519,Honduras,Americas,998444.0,7.303386666666667,,1924,1929
1520,Hungary,Europe,8542835.0,2.683173,,1924,1929
1521,Iceland,Europe,107337.0,9.098561666666667,5.8766673430787275,1924,1929
1522,India,Asia,326429031.0,5.652261666666667,0.8820882088208837,1924,1929
1523,Ireland,Europe,3024351.0,19.048541,,1924,1929
1524,Italy,Europe,39817412.0,16.244071666666667,2.6133209990749284,1924,1929
1525,Japan,Asia,63798063.0,2.3864959999999997,2.103087689106591,1924,1929
1526,Mexico,Americas,16433663.0,6.487366166666667,-0.784780023781213,1924,1929
1527,Netherlands,Europe,7756463.0,9.275183333333333,3.2423426887094697,1924,1929
1528,New Zealand,Oceania,1459777.0,18.922926666666665,0.4635276896804097,1924,1929
1529,Norway,Europe,2802985.0,10.977875,3.317317735533738,1924,1929
1530,Peru,Americas,5397255.0,6.04461,5.0391107451626205,1924,1929
1531,Portugal,Europe,6696146.0,11.735051666666665,2.982534706672637,1924,1929
1532,Russia,Europe,84408566.0,13.061772656077522,8.864926814718018,1924,1929
1533,South Africa,Africa,8615057.0,20.942420000000002,3.426607756504665,1924,1929
1534,Spain,Europe,23214389.0,14.663328333333332,3.7263835464623263,1924,1929
1535,Sweden,Europe,6116959.0,10.172323143166667,4.14165890027959,1924,1929
1536,Switzerland,Europe,4024685.0,1.737762059338541,4.20843679178156,1924,1929
1537,United Kingdom,Europe,45944804.0,27.059643333333337,2.3661397246302895,1924,1929
1538,United States,Americas,118261782.0,3.949650666666667,1.4874509659771062,1924,1929
1539,Venezuela,Americas,3551599.0,9.609857333333332,7.0777726645191,1924,1929
1540,Argentina,Americas,11726853.0,9.645398333333333,0.8195934048343201,1925,1930
1541,Australia,Oceania,6332771.0,6.23333,-3.043723873008699,1925,1930
1542,Austria,Europe,6679644.0,17.323786666666667,1.3005403391093706,1925,1930
1543,Belgium,Europe,8029570.0,20.159068885831015,1.3390696423769821,1925,1930
1544,Brazil,Americas,33813213.0,9.494133333333332,0.8012326656394464,1925,1930
1545,Bulgaria,Europe,5925817.0,15.258566666666667,0.8414571575166763,1925,1930
1546,Canada,Americas,10191122.0,9.231083333333332,2.171147730557963,1925,1930
1547,Chile,Americas,4638243.0,12.43,-0.11013665102998171,1925,1930
1548,Colombia,Americas,7946343.0,5.733333333333333,3.500000000000001,1925,1930
1549,Denmark,Europe,3545296.0,10.26714,4.399541415878474,1925,1930
1550,Finland,Europe,3439039.0,19.04611583333333,2.904877391538667,1925,1930
1551,France,Europe,40618294.0,19.256339999999998,1.7557596747477788,1925,1930
1552,Germany,Europe,67246048.0,14.160041833333333,2.4973357015985798,1925,1930
1553,Greece,Europe,6426998.0,28.534994827074357,1.102316036352975,1925,1930
1554,Honduras,Americas,1022849.0,7.386880000000001,,1925,1930
1555,Hungary,Europe,8610564.0,2.6796552499999997,,1925,1930
1556,Iceland,Europe,108477.0,9.96392,8.561962153094873,1925,1930
1557,India,Asia,330163509.0,6.017216666666667,0.7906558849955081,1925,1930
1558,Italy,Europe,40159184.0,16.097643333333334,0.222707423580788,1925,1930
1559,Japan,Asia,64665549.0,2.4696525,-0.4700496785043362,1925,1930
1560,Mexico,Americas,16689077.0,6.792299,-3.0833333333333335,1925,1930
1561,Netherlands,Europe,7859443.0,9.381651666666667,2.2745978301533842,1925,1930
1562,New Zealand,Oceania,1481347.0,18.81966,-1.2542975696502667,1925,1930
1563,Norway,Europe,2820108.0,10.978126666666666,4.428480878935135,1925,1930
1564,Peru,Americas,5483224.0,6.228711666666666,1.596741344195518,1925,1930
1565,Portugal,Europe,6777114.0,11.116248333333333,1.7266811279826477,1925,1930
1566,Russia,Europe,85188053.0,12.314806130294246,5.340006088798335,1925,1930
1567,South Africa,Africa,8793161.0,21.230796666666667,0.7461999078765524,1925,1930
1568,Spain,Europe,23440849.0,13.978720000000001,1.0648779388987517,1925,1930
1569,Sweden,Europe,6141408.0,10.016874689166666,4.617346938775508,1925,1930
1570,Switzerland,Europe,4042131.0,2.6080014089830237,3.7781342487144443,1925,1930
1571,United Kingdom,Europe,45980369.0,27.102468333333334,1.1562385656787422,1925,1930
1572,United States,Americas,119629770.0,3.9390568333333333,-0.8157834976356493,1925,1930
1573,Venezuela,Americas,3592246.0,9.900358166666667,5.539536915683705,1925,1930
1574,Argentina,Americas,11989069.0,10.39712,-1.4106189129751812,1926,1931
1575,Australia,Oceania,6412756.0,7.1223616666666665,-4.374648204435438,1926,1931
1576,Austria,Europe,6690204.0,18.837404333333335,-0.7316176470588243,1926,1931
1577,Belgium,Europe,8066970.0,20.57515287650972,0.31733543141883036,1926,1931
1578,Brazil,Americas,34506006.0,10.531193333333333,-0.07698229407236301,1926,1931
1579,Bulgaria,Europe,6002703.0,15.75553,0.7077856420626905,1926,1931
1580,Canada,Americas,10329362.0,9.63227,-2.193080357142858,1926,1931
1581,Chile,Americas,4711552.0,13.408333333333333,-3.3943002977456405,1926,1931
1582,Colombia,Americas,8094230.0,6.083333333333333,1.6104868913857695,1926,1931
1583,Denmark,Europe,3574690.0,9.9608075,3.3101378087051447,1926,1931
1584,Finland,Europe,3466709.0,19.328674166666666,1.57880933648046,1926,1931
1585,France,Europe,40687278.0,20.639501666666664,-0.06496382695998726,1926,1931
1586,Germany,Europe,67711026.0,14.300701666666667,0.26105116602854306,1926,1931
1587,Greece,Europe,6508088.0,30.397826564446074,-0.42014388489208576,1926,1931
1588,Honduras,Americas,1046057.0,7.380092,,1926,1931
1589,Hungary,Europe,8676559.0,2.6552835999999997,,1926,1931
1590,Iceland,Europe,109624.0,10.731358333333333,6.093359960213123,1926,1931
1591,India,Asia,334232641.0,6.435856666666666,-0.07036059806508455,1926,1931
1592,Ireland,Europe,2906413.0,19.365687666666666,,1926,1931
1593,Italy,Europe,40501139.0,17.139956666666667,-0.1660839160839167,1926,1931
1594,Japan,Asia,65529121.0,2.618793333333333,-0.2246720769353483,1926,1931
1595,Mexico,Americas,16958527.0,6.525370833333334,-3.5413642960812775,1926,1931
1596,Netherlands,Europe,7960289.0,9.903418333333333,-0.6462943449244829,1926,1931
1597,New Zealand,Oceania,1500446.0,19.07182333333333,-1.7523663341007922,1926,1931
1598,Norway,Europe,2837007.0,11.213118333333334,2.3031578947368425,1926,1931
1599,Peru,Americas,5571203.0,6.194293333333333,-1.9909842223891805,1926,1931
1600,Portugal,Europe,6859803.0,10.720618333333334,2.9885057471264354,1926,1931
1601,Russia,Europe,85974739.0,11.000111578798851,3.3847290150403753,1926,1931
1602,South Africa,Africa,8973484.0,21.760015,-0.8976660682226223,1926,1931
1603,Spain,Europe,23667105.0,13.867991666666667,0.7480450190523591,1926,1931
1604,Sweden,Europe,6165161.0,10.042631554166666,2.870048644892287,1926,1931
1605,Switzerland,Europe,4059522.0,3.487026943824611,3.232672133262926,1926,1931
1606,United Kingdom,Europe,46081427.0,27.67179833333333,0.8185053380782925,1926,1931
1607,United States,Americas,120830953.0,4.1561726666666665,-2.9478677803335374,1926,1931
1608,Venezuela,Americas,3636191.0,9.752441166666665,3.9702847709451072,1926,1931
1609,Argentina,Americas,12228636.0,11.073828333333333,-3.0520754716981124,1927,1932
1610,Australia,Oceania,6480541.0,7.816883333333333,-3.535136358492701,1927,1932
1611,Austria,Europe,6696542.0,19.664418666666666,-3.2253445498478617,1927,1932
1612,Belgium,Europe,8099037.0,20.976340223289025,-1.2845673505798394,1927,1932
1613,Brazil,Americas,35212919.0,12.331498333333334,-0.7906295754026349,1927,1932
1614,Bulgaria,Europe,6072006.0,16.69939,0.6263269639065827,1927,1932
1615,Canada,Americas,10455609.0,10.965288333333334,-4.851151954439555,1927,1932
1616,Chile,Americas,4789213.0,12.676666666666668,-7.015845070422535,1927,1932
1617,Colombia,Americas,8229689.0,6.333333333333333,1.224669603524231,1927,1932
1618,Denmark,Europe,3603628.0,10.295811666666667,2.1925925925925904,1927,1932
1619,Finland,Europe,3492774.0,18.766765833333334,-0.05397448478900779,1927,1932
1620,France,Europe,40691906.0,20.830923333333335,-0.9364144389065099,1927,1932
1621,Germany,Europe,68184518.0,14.087315166666668,-2.9385546004457175,1927,1932
1622,Greece,Europe,6593900.0,30.440603333333332,0.6216445323537734,1927,1932
1623,Honduras,Americas,1067998.0,7.4726566666666665,-0.48125867653864063,1927,1932
1624,Hungary,Europe,8740788.0,2.633111,-0.4038137969713973,1927,1932
1625,Iceland,Europe,110779.0,11.060558333333333,2.75874215864103,1927,1932
1626,India,Asia,338643856.0,6.746076666666667,0.08888888888888946,1927,1932
1627,Italy,Europe,40843255.0,18.290795,0.6645711719802438,1927,1932
1628,Japan,Asia,66388515.0,2.8442439999999998,1.0899413545462489,1927,1932
1629,Mexico,Americas,17242393.0,6.545974166666667,-5.405405405405405,1927,1932
1630,Netherlands,Europe,8058927.0,10.663201666666668,-1.7029522398267405,1927,1932
1631,New Zealand,Oceania,1517002.0,20.476916666666668,-1.5217682518419284,1927,1932
1632,Norway,Europe,2853680.0,11.240506666666667,2.139423076923075,1927,1932
1633,Peru,Americas,5661235.0,6.085953333333333,-2.998500749625188,1927,1932
1634,Portugal,Europe,6944245.0,10.11084,-0.060905976398935024,1927,1932
1635,Russia,Europe,86768690.0,9.406760154797226,3.48551300370477,1927,1932
1636,South Africa,Africa,9156043.0,22.30479166666667,-1.972699251431087,1927,1932
1637,Spain,Europe,23893132.0,14.152903333333333,-0.5216938288683282,1927,1932
1638,Sweden,Europe,6188213.0,10.3830359425,1.2891282396499504,1927,1932
1639,Switzerland,Europe,4076857.0,4.4328979278914,1.0637350988457017,1927,1932
1640,United Kingdom,Europe,46248173.0,28.120058333333333,-0.627950897072711,1927,1932
1641,United States,Americas,121861566.0,5.003315166666667,-5.466154174192928,1927,1932
1642,Venezuela,Americas,3683506.0,9.667255500000001,1.4140593254774503,1927,1932
1643,Argentina,Americas,12444339.0,11.19596,-3.1228070175438605,1928,1933
1644,Australia,Oceania,6535776.0,8.044698333333333,-2.23705408515535,1928,1933
1645,Austria,Europe,6698643.0,19.393676333333335,-4.505060902384628,1928,1933
1646,Belgium,Europe,8125715.0,21.36155855662236,-1.7824441460139173,1928,1933
1647,Brazil,Americas,35934239.0,13.570936666666668,-1.4075067024128685,1928,1933
1648,Bulgaria,Europe,6133503.0,17.581886666666666,1.4788004136504673,1928,1933
1649,Canada,Americas,10569491.0,12.294343333333332,-6.967491508976225,1928,1933
1650,Chile,Americas,4871343.0,12.436666666666667,-7.099304688892851,1928,1933
1651,Colombia,Americas,8352177.0,6.333333333333333,1.1705263157894752,1928,1933
1652,Denmark,Europe,3632099.0,10.926261666666667,2.1161662514750246,1928,1933
1653,Finland,Europe,3517206.0,18.492775833333333,-0.03707995365005878,1928,1933
1654,France,Europe,40631855.0,22.424785,-0.8664873283307384,1928,1933
1655,Germany,Europe,68666619.0,13.948512166666667,-2.610829881883725,1928,1933
1656,Greece,Europe,6684536.0,31.255163333333332,1.4434147711317058,1928,1933
1657,Honduras,Americas,1088599.0,7.59537,-3.6769036600757254,1928,1933
1658,Hungary,Europe,8803220.0,2.7203555,-0.33775006495193605,1928,1933
1659,Iceland,Europe,111942.0,11.433214999999999,4.147018145767141,1928,1933
1660,India,Asia,343404711.0,7.054988333333334,-0.16000000000000014,1928,1933
1661,Ireland,Europe,2888461.0,21.63566933333333,,1928,1933
1662,Italy,Europe,41185511.0,19.598276666666667,-0.7628382697634772,1928,1933
1663,Japan,Asia,67243463.0,3.083257833333333,1.3093895620786933,1928,1933
1664,Mexico,Americas,17541066.0,6.553366833333333,-3.8518518518518507,1928,1933
1665,Netherlands,Europe,8155281.0,11.365751666666666,-2.6716385172186885,1928,1933
1666,New Zealand,Oceania,1530942.0,21.427575,-2.1989017693715684,1928,1933
1667,Norway,Europe,2870123.0,11.041398333333333,1.495897729440947,1928,1933
1668,Peru,Americas,5753362.0,6.208761666666667,-2.2389127324749647,1928,1933
1669,Portugal,Europe,7030468.0,9.898446666666667,3.5680751173708902,1928,1933
1670,Russia,Europe,87569973.0,7.698482833333333,3.8722309932769594,1928,1933
1671,South Africa,Africa,9340853.0,23.141773333333333,-1.4402618657937816,1928,1933
1672,Spain,Europe,24118905.0,14.983251666666666,-1.1075763070452749,1928,1933
1673,Sweden,Europe,6210556.0,11.107925429166668,1.0338622607557646,1928,1933
1674,Switzerland,Europe,4094135.0,5.343941550258244,0.7253375751243984,1928,1933
1675,United Kingdom,Europe,46480802.0,28.44817666666667,-0.29980091345590765,1928,1933
1676,United States,Americas,122717780.0,5.938446833333333,-5.943278134120056,1928,1933
1677,Venezuela,Americas,3734264.0,9.828049,0.3977669225401259,1928,1933
1678,Argentina,Americas,12663847.0,11.412645,-2.3904611406407117,1929,1934
1679,Australia,Oceania,6591481.0,8.489398333333334,-0.7700560257480027,1929,1934
1680,Austria,Europe,6700745.0,19.459862,-4.579375848032566,1929,1934
1681,Belgium,Europe,8152481.0,22.690131410188012,-1.7005958291956302,1929,1934
1682,Brazil,Americas,36670335.0,14.121605,0.08191126279863514,1929,1934
1683,Bulgaria,Europe,6195623.0,17.470068333333334,-0.8179959100204504,1929,1934
1684,Canada,Americas,10684614.0,13.453555,-5.427297498142185,1929,1934
1685,Chile,Americas,4954882.0,12.216666666666667,-4.96566296883254,1929,1934
1686,Colombia,Americas,8476488.0,6.1000000000000005,0.2751146310962893,1929,1934
1687,Denmark,Europe,3660794.0,10.641396666666667,1.2906416120657704,1929,1934
1688,Finland,Europe,3541810.0,17.996959166666667,1.994920341722466,1929,1934
1689,France,Europe,40571892.0,24.532141666666664,-2.2003196590303675,1929,1934
1690,Germany,Europe,69152129.0,13.834491,-0.9509059934954323,1929,1934
1691,Greece,Europe,6776418.0,31.372575,0.648272167157784,1929,1934
1692,Honduras,Americas,1109597.0,7.60508,-3.847155883630047,1929,1934
1693,Hungary,Europe,8866098.0,2.6134246666666665,-0.8563465923486202,1929,1934
1694,Iceland,Europe,113117.0,12.172763333333334,2.9684460262183565,1929,1934
1695,India,Asia,348232496.0,7.333573333333334,-0.8448275862068955,1929,1934
1696,Italy,Europe,41530635.0,20.035259999999997,-1.7304152178359589,1929,1934
1697,Japan,Asia,68109421.0,3.320695833333333,0.494400309820775,1929,1934
1698,Mexico,Americas,17844913.0,6.724548333333334,-2.0462046204620465,1929,1934
1699,Netherlands,Europe,8252788.0,12.241616666666665,-3.1076312307013665,1929,1934
1700,New Zealand,Oceania,1545009.0,21.968088333333338,-1.8788745827372444,1929,1934
1701,Norway,Europe,2886661.0,10.698988333333332,0.7812220032252304,1929,1934
1702,Peru,Americas,5846988.0,5.969455,-1.75600131535679,1929,1934
1703,Portugal,Europe,7117763.0,9.756566666666666,2.1667965705378034,1929,1934
1704,Russia,Europe,88378655.0,7.533352833333333,6.0891195990044,1929,1934
1705,South Africa,Africa,9529394.0,23.73358,1.0729253981559106,1929,1934
1706,Spain,Europe,24346811.0,15.177375,-1.8744379300087344,1929,1934
1707,Sweden,Europe,6232980.0,11.569834296833333,1.1395923409512054,1929,1934
1708,Switzerland,Europe,4111487.0,6.140091666666667,0.15592482165136978,1929,1934
1709,United Kingdom,Europe,46714602.0,28.413615000000004,0.3807569539443678,1929,1934
1710,United States,Americas,123580010.0,7.1716291666666665,-5.49954555854055,1929,1934
1711,Venezuela,Americas,3785723.0,9.5455045,0.6526172671651942,1929,1934
1712,Argentina,Americas,12887227.0,11.470705,-0.6366292480393665,1930,1935
1713,Australia,Oceania,6647662.0,8.877516666666667,2.593283582089554,1930,1935
1714,Austria,Europe,6702847.0,19.724250166666668,-3.785864240727781,1930,1935
1715,Belgium,Europe,8179335.0,23.85304623024317,-0.3402217741935476,1930,1935
1716,Brazil,Americas,37421510.0,13.931493333333334,1.9555555555555548,1930,1935
1717,Bulgaria,Europe,6258372.0,17.084611666666667,-0.3840472673559825,1930,1935
1718,Canada,Americas,10800991.0,14.608146666666665,-3.575433563698005,1930,1935
1719,Chile,Americas,5039853.0,12.548333333333334,-1.4971287940935185,1930,1935
1720,Colombia,Americas,8602649.0,5.75,2.748936170212768,1930,1935
1721,Denmark,Europe,3689717.0,11.072286666666665,0.5215552684130165,1930,1935
1722,Finland,Europe,3566585.0,18.0395945,3.1999999999999984,1930,1935
1723,France,Europe,40512018.0,25.007048333333334,-1.968438538205981,1930,1935
1724,Germany,Europe,69641071.0,14.546197450703955,0.7389862624348664,1930,1935
1725,Greece,Europe,6869563.0,28.477945000000002,1.9672131147541005,1930,1935
1726,Honduras,Americas,1131000.0,7.536556666666667,-5.478767693588676,1930,1935
