,Year,Population,Country,GDP per capita (OWiD),"Government Expenditure (IMF, Wiki, Statistica)",Region,Subregion
1142,2000,12118844.0,Cambodia,1659.0891,15.19424105,Asia,South-eastern Asia
1143,2001,12338198.0,Cambodia,1726.4713,15.27105933,Asia,South-eastern Asia
1144,2002,12561783.0,Cambodia,1770.9572,17.04734626,Asia,South-eastern Asia
1145,2003,12787714.0,Cambodia,1850.2043,15.93272798,Asia,South-eastern Asia
1146,2004,13016377.0,Cambodia,1965.8787,14.09135874,Asia,South-eastern Asia
1147,2005,13246588.0,Cambodia,2144.845,12.54628235,Asia,South-eastern Asia
1148,2006,13477781.0,Cambodia,2286.3848,13.11980781,Asia,South-eastern Asia
1149,2007,13714798.0,Cambodia,2422.7566,14.65707842,Asia,South-eastern Asia
1150,2008,13943897.0,Cambodia,2482.0068,15.79840111,Asia,South-eastern Asia
1151,2009,14155742.0,Cambodia,2433.3062,20.22869743,Asia,South-eastern Asia
1152,2010,14363534.0,Cambodia,2426.687,20.1822284,Asia,South-eastern Asia
1153,2011,14573894.0,Cambodia,2496.0,19.93308126,Asia,South-eastern Asia
1154,2000,15091598.0,Cameroon,1961.0879,20.2995374,Africa,Sub-Saharan Africa
1155,2001,15493256.0,Cameroon,2028.5474,20.04593943,Africa,Sub-Saharan Africa
1156,2002,15914029.0,Cameroon,2084.9207,18.35708047,Africa,Sub-Saharan Africa
1157,2003,16354324.0,Cameroon,2143.98,17.67965138,Africa,Sub-Saharan Africa
1158,2004,16809406.0,Cameroon,2198.236,17.93901772,Africa,Sub-Saharan Africa
1159,2005,17275174.0,Cameroon,2222.911,16.08523818,Africa,Sub-Saharan Africa
1160,2006,17751338.0,Cameroon,2269.518,15.47927182,Africa,Sub-Saharan Africa
1161,2007,18251868.0,Cameroon,2315.607,16.26044963,Africa,Sub-Saharan Africa
1162,2008,18777082.0,Cameroon,2352.7996,18.84895066,Africa,Sub-Saharan Africa
1163,2009,19319276.0,Cameroon,2370.1306,18.76339013,Africa,Sub-Saharan Africa
1164,2010,19878044.0,Cameroon,2420.1328,18.84984716,Africa,Sub-Saharan Africa
1165,2011,20448880.0,Cameroon,2494.0,21.99452399,Africa,Sub-Saharan Africa
1308,1870,3761273.0,Canada,2702.0,4.94,Americas,Northern America
1309,1871,3811061.0,Canada,2797.0,5.290941364484235,Americas,Northern America
1310,1872,3863995.0,Canada,2718.0,5.604340910834933,Americas,Northern America
1311,1873,3920147.0,Canada,2936.0,5.88090284560553,Americas,Northern America
1312,1874,3977115.0,Canada,2955.0,6.119115901392907,Americas,Northern America
1313,1875,4034909.0,Canada,2844.0,6.319787139046749,Americas,Northern America
1314,1876,4093544.0,Canada,2616.0,6.482916558567057,Americas,Northern America
1315,1877,4153029.0,Canada,2753.0,6.608796667529646,Americas,Northern America
1316,1878,4213379.0,Canada,2609.0,6.696739596486631,Americas,Northern America
1317,1879,4271701.0,Canada,2813.0,6.747140707310082,Americas,Northern America
1166,1880,4327935.0,Canada,2895.0,8.34024,Americas,Northern America
1167,1881,4382020.0,Canada,3252.0,7.22701,Americas,Northern America
1168,1882,4433891.0,Canada,3362.0,7.96574,Americas,Northern America
1169,1883,4483484.0,Canada,3331.0,10.49877,Americas,Northern America
1170,1884,4533631.0,Canada,3556.0,9.74026,Americas,Northern America
1171,1885,4584338.0,Canada,3304.0,12.67806,Americas,Northern America
1172,1886,4635612.0,Canada,3308.0,8.84609,Americas,Northern America
1173,1887,4687459.0,Canada,3379.0,8.65652,Americas,Northern America
1174,1888,4739885.0,Canada,3585.0,8.23417,Americas,Northern America
1175,1889,4791824.0,Canada,3569.0,7.56328,Americas,Northern America
1176,1890,4843260.0,Canada,3790.0,7.07616,Americas,Northern America
1177,1891,4894177.0,Canada,3840.0,3.41152,Americas,Northern America
1178,1892,4944559.0,Canada,3779.0,6.9256,Americas,Northern America
1179,1893,4994388.0,Canada,3720.0,7.48827,Americas,Northern America
1180,1894,5044719.0,Canada,3857.0,7.89069,Americas,Northern America
1181,1895,5095557.0,Canada,3779.0,8.2886,Americas,Northern America
1182,1896,5146906.0,Canada,3647.0,8.03683,Americas,Northern America
1183,1897,5198771.0,Canada,4004.0,7.46164,Americas,Northern America
1184,1898,5251159.0,Canada,4117.0,7.77229,Americas,Northern America
1185,1899,5322809.0,Canada,4457.0,7.37288,Americas,Northern America
1186,1900,5414425.0,Canada,4640.0,7.30659,Americas,Northern America
1187,1901,5526732.0,Canada,4937.0,7.30797,Americas,Northern America
1188,1902,5660474.0,Canada,5310.0,6.270096,Americas,Northern America
1189,1903,5816421.0,Canada,5314.0,6.874895,Americas,Northern America
1190,1904,5976663.0,Canada,5228.0,7.223424,Americas,Northern America
1191,1905,6141319.0,Canada,5678.0,6.742563,Americas,Northern America
1192,1906,6310511.0,Canada,6130.0,4.672655,Americas,Northern America
1193,1907,6484363.0,Canada,6177.0,7.01886,Americas,Northern America
1194,1908,6663003.0,Canada,5694.0,8.652805,Americas,Northern America
1195,1909,6835990.0,Canada,6137.0,6.908555,Americas,Northern America
1196,1910,7002961.0,Canada,6481.0,6.629425,Americas,Northern America
1197,1911,7163537.0,Canada,6715.0,6.640699,Americas,Northern America
1198,1912,7317326.0,Canada,6977.0,6.243233,Americas,Northern America
1199,1913,7463921.0,Canada,7088.0,7.459927,Americas,Northern America
1200,1914,7613451.0,Canada,6416.0,10.704083,Americas,Northern America
1201,1915,7765975.0,Canada,6747.0,13.363853,Americas,Northern America
1202,1916,7921554.0,Canada,7406.0,16.42152,Americas,Northern America
1203,1917,8080249.0,Canada,7653.0,15.56403,Americas,Northern America
1204,1918,8245222.0,Canada,7079.0,18.13916,Americas,Northern America
1205,1919,8408944.0,Canada,6406.0,19.81727,Americas,Northern America
1206,1920,8571309.0,Canada,6154.0,13.20713,Americas,Northern America
1207,1921,8732206.0,Canada,5351.0,15.01057,Americas,Northern America
1208,1922,8891519.0,Canada,6046.0,13.67764,Americas,Northern America
1209,1923,9049130.0,Canada,6338.0,11.15184,Americas,Northern America
1210,1924,9209535.0,Canada,6339.0,10.81862,Americas,Northern America
1211,1925,9372783.0,Canada,6918.0,9.73437,Americas,Northern America
1212,1926,9538925.0,Canada,7168.0,9.50058,Americas,Northern America
1213,1927,9708012.0,Canada,7726.0,9.14764,Americas,Northern America
1214,1928,9880096.0,Canada,8244.0,8.58017,Americas,Northern America
1215,1929,10041248.0,Canada,8074.0,8.58283,Americas,Northern America
1216,1930,10191122.0,Canada,7669.0,9.84091,Americas,Northern America
1217,1931,10329362.0,Canada,6382.0,12.14149,Americas,Northern America
1218,1932,10455609.0,Canada,5852.0,17.49869,Americas,Northern America
1219,1933,10569491.0,Canada,5372.0,17.12197,Americas,Northern America
1220,1934,10684614.0,Canada,5883.0,15.53544,Americas,Northern America
1221,1935,10800991.0,Canada,6298.0,15.51038,Americas,Northern America
1222,1936,10918635.0,Canada,6574.0,14.44544,Americas,Northern America
1223,1937,11037560.0,Canada,7130.0,12.71701,Americas,Northern America
1224,1938,11157781.0,Canada,7246.0,13.01596,Americas,Northern America
1225,1939,11296195.0,Canada,7600.0,14.50629,Americas,Northern America
1226,1940,11453308.0,Canada,8557.0,20.78502,Americas,Northern America
1227,1941,11629639.0,Canada,9645.0,24.83216,Americas,Northern America
1228,1942,11825718.0,Canada,11210.0,44.71112,Americas,Northern America
1229,1943,12042086.0,Canada,11577.0,50.5229,Americas,Northern America
1230,1944,12262412.0,Canada,11864.0,47.1421,Americas,Northern America
1231,1945,12486770.0,Canada,11370.0,46.98478,Americas,Northern America
1232,1946,12715233.0,Canada,11048.0,26.17924,Americas,Northern America
1233,1947,12947875.0,Canada,11298.0,19.76026,Americas,Northern America
1234,1948,13184774.0,Canada,11261.0,17.09393,Americas,Northern America
1235,1949,13449459.0,Canada,11260.0,17.25833,Americas,Northern America
1236,1950,13743068.0,Canada,11622.0,17.26262,Americas,Northern America
1237,1951,14085723.0,Canada,12007.0,18.91598,Americas,Northern America
1238,1952,14485746.0,Canada,12486.0,18.85793,Americas,Northern America
1239,1953,14901533.0,Canada,12726.0,18.01644,Americas,Northern America
1240,1954,15323199.0,Canada,12272.0,17.79891,Americas,Northern America
1241,1955,15733926.0,Canada,13072.0,16.71811,Americas,Northern America
1242,1956,16167046.0,Canada,13791.0,16.17139,Americas,Northern America
1243,1957,16650052.0,Canada,13719.0,16.21623,Americas,Northern America
1244,1958,17113392.0,Canada,13603.0,16.65024,Americas,Northern America
1245,1959,17524910.0,Canada,13829.0,16.92636,Americas,Northern America
1246,1960,17909358.0,Canada,13952.0,16.92707,Americas,Northern America
1247,1961,18273690.0,Canada,14080.0,33.52434,Americas,Northern America
1248,1962,18622354.0,Canada,14787.0,33.59227,Americas,Northern America
1249,1963,18971014.0,Canada,15248.0,33.27078,Americas,Northern America
1250,1964,19326326.0,Canada,15938.0,32.61713,Americas,Northern America
1251,1965,19688808.0,Canada,16694.0,32.72746,Americas,Northern America
1252,1966,20055242.0,Canada,17448.0,33.66046,Americas,Northern America
1253,1967,20408046.0,Canada,17658.0,35.89345,Americas,Northern America
1254,1968,20731928.0,Canada,18297.0,36.98891,Americas,Northern America
1255,1969,21033938.0,Canada,18988.0,37.30268,Americas,Northern America
1256,1970,21434580.0,Canada,19207.0,39.69877,Americas,Northern America
1257,1971,21888686.0,Canada,20024.0,41.10677,Americas,Northern America
1258,1972,22222228.0,Canada,20837.0,41.39094,Americas,Northern America
1259,1973,22502026.0,Canada,22058.0,39.8066,Americas,Northern America
1260,1974,22812430.0,Canada,22643.0,41.14956,Americas,Northern America
1261,1975,23136250.0,Canada,22819.0,44.93465,Americas,Northern America
1262,1976,23442118.0,Canada,23754.0,44.32182,Americas,Northern America
1263,1977,23715310.0,Canada,24265.0,45.69929,Americas,Northern America
1264,1978,23962686.0,Canada,24994.0,46.40985,Americas,Northern America
1265,1979,24219116.0,Canada,25775.0,45.06705,Americas,Northern America
1266,1980,24511512.0,Canada,25784.0,46.97219,Americas,Northern America
1267,1981,24815780.0,Canada,26256.0,48.71566,Americas,Northern America
1268,1982,25101514.0,Canada,25151.0,54.4757,Americas,Northern America
1269,1983,25360732.0,Canada,25625.0,55.1458,Americas,Northern America
1270,1984,25602080.0,Canada,26836.0,55.35141,Americas,Northern America
1271,1985,25843920.0,Canada,28025.0,56.65764,Americas,Northern America
1272,1986,26116076.0,Canada,28472.0,56.01429,Americas,Northern America
1273,1987,26436886.0,Canada,29246.0,54.33935,Americas,Northern America
1274,1988,26815068.0,Canada,30275.0,53.64412,Americas,Northern America
1275,1989,27244408.0,Canada,30458.0,54.70027,Americas,Northern America
1276,1990,27657206.0,Canada,30082.0,58.25952,Americas,Northern America
1277,1991,28015762.0,Canada,29151.697,61.67861,Americas,Northern America
1278,1992,28347644.0,Canada,29141.191,62.65466,Americas,Northern America
1279,1993,28668168.0,Canada,29657.574,61.41853,Americas,Northern America
1280,1994,28981190.0,Canada,30745.822,58.76564,Americas,Northern America
1281,1995,29289430.0,Canada,31330.72,58.0452,Americas,Northern America
1282,1996,29593856.0,Canada,31594.242,55.70116,Americas,Northern America
1283,1997,29882752.0,Canada,32709.691,52.66362,Americas,Northern America
1284,1998,30144816.0,Canada,33785.746,53.04809,Americas,Northern America
1285,1999,30399776.0,Canada,35345.723,50.3213,Americas,Northern America
1286,2000,30683316.0,Canada,36942.562,48.21312,Americas,Northern America
1287,2001,31002768.0,Canada,37307.207,48.13243,Americas,Northern America
1288,2002,31322400.0,Canada,38123.99,46.71843,Americas,Northern America
1289,2003,31619456.0,Canada,38559.977,46.20128,Americas,Northern America
1290,2004,31911670.0,Canada,39491.57,44.66891,Americas,Northern America
1291,2005,32215914.0,Canada,40485.02,43.75774,Americas,Northern America
1292,2006,32531864.0,Canada,41247.15,43.61158,Americas,Northern America
1293,2007,32862458.0,Canada,41806.863,43.306,Americas,Northern America
1294,2008,33218542.0,Canada,41896.426,43.41975,Americas,Northern America
1295,2009,33593920.0,Canada,40312.62,47.87278,Americas,Northern America
1296,2010,33963416.0,Canada,41209.426,47.52163,Americas,Northern America
1297,2011,34323536.0,Canada,42197.0,43.141494,Americas,Northern America
1298,2012,34691876.0,Canada,42476.344,40.9,Americas,Northern America
1299,2013,35063696.0,Canada,43008.83,40.0,Americas,Northern America
1300,2014,35404616.0,Canada,43800.64,38.4,Americas,Northern America
1301,2015,35732120.0,Canada,43761.527,40.0,Americas,Northern America
1302,2016,36113532.0,Canada,43702.08,40.8,Americas,Northern America
1303,2017,36554344.0,Canada,44493.652,40.5,Americas,Northern America
1304,2018,37035260.0,Canada,45087.887,40.7,Americas,Northern America
1305,2019,37522584.0,Canada,45284.215,40.6,Americas,Northern America
1306,2020,37888704.0,Canada,42493.63,52.7,Americas,Northern America
1307,2021,38155012.0,Canada,44379.594,45.9,Americas,Northern America
1318,2022,38821260.0,Canada,45529.645,41.4,Americas,Northern America
1329,1988,2657237.0,Central African Republic,1073.0,25.69960357,Africa,Sub-Saharan Africa
1330,1989,2724112.0,Central African Republic,1070.0,21.8359309,Africa,Sub-Saharan Africa
1331,1990,2809223.0,Central African Republic,1023.0,23.2167368,Africa,Sub-Saharan Africa
1332,1991,2898059.0,Central African Republic,1006.9958,23.56008594,Africa,Sub-Saharan Africa
1333,1992,2991733.0,Central African Republic,965.19336,22.24694458,Africa,Sub-Saharan Africa
1334,1993,3089148.0,Central African Republic,933.0602,13.15535694,Africa,Sub-Saharan Africa
1335,1994,3187851.0,Central African Republic,952.0174,24.72020415,Africa,Sub-Saharan Africa
1336,1995,3276707.0,Central African Republic,978.55664,19.83007761,Africa,Sub-Saharan Africa
1337,1996,3363576.0,Central African Republic,885.8864,19.84990071,Africa,Sub-Saharan Africa
1338,1997,3458477.0,Central African Republic,917.48,14.70833042,Africa,Sub-Saharan Africa
1339,1998,3555074.0,Central African Republic,936.2383,19.29886484,Africa,Sub-Saharan Africa
1340,1999,3655366.0,Central African Republic,967.8432,18.72313434,Africa,Sub-Saharan Africa
1341,2000,3759174.0,Central African Republic,963.94617,18.66384455,Africa,Sub-Saharan Africa
1342,2001,3844780.0,Central African Republic,952.5118,15.60934432,Africa,Sub-Saharan Africa
1343,2002,3930654.0,Central African Republic,928.77167,18.55396969,Africa,Sub-Saharan Africa
1344,2003,4026853.0,Central African Republic,845.50555,14.26343944,Africa,Sub-Saharan Africa
1345,2004,4115146.0,Central African Republic,853.182,15.13047111,Africa,Sub-Saharan Africa
1346,2005,4208845.0,Central African Republic,858.5237,17.94914336,Africa,Sub-Saharan Africa
1347,2006,4294352.0,Central African Republic,881.48517,14.9412427,Africa,Sub-Saharan Africa
1348,2007,4375582.0,Central African Republic,897.47833,14.65815834,Africa,Sub-Saharan Africa
1349,2008,4467237.0,Central African Republic,901.8513,18.02773854,Africa,Sub-Saharan Africa
1350,2009,4564544.0,Central African Republic,898.7005,17.29854499,Africa,Sub-Saharan Africa
1351,2010,4660066.0,Central African Republic,910.31036,19.58315451,Africa,Sub-Saharan Africa
1352,2011,4732037.0,Central African Republic,909.0,16.39009559,Africa,Sub-Saharan Africa
1353,1995,6888862.0,Chad,700.70764,19.05585013,Africa,Sub-Saharan Africa
1354,1996,7200292.0,Chad,694.10504,17.76334046,Africa,Sub-Saharan Africa
1355,1997,7450883.0,Chad,719.15314,18.5662886,Africa,Sub-Saharan Africa
1356,1998,7709112.0,Chad,753.8608,15.70842375,Africa,Sub-Saharan Africa
1357,1999,7981888.0,Chad,733.78125,19.83326001,Africa,Sub-Saharan Africa
1358,2000,8259144.0,Chad,716.04236,21.65032058,Africa,Sub-Saharan Africa
1359,2001,8538806.0,Chad,783.0552,18.33174362,Africa,Sub-Saharan Africa
1360,2002,8838371.0,Chad,831.82916,21.09215382,Africa,Sub-Saharan Africa
1361,2003,9196374.0,Chad,925.51263,22.48754681,Africa,Sub-Saharan Africa
1362,2004,9613509.0,Chad,1200.2726,14.87585948,Africa,Sub-Saharan Africa
1363,2005,10005013.0,Chad,1266.105,13.40628091,Africa,Sub-Saharan Africa
1364,2006,10365620.0,Chad,1225.5164,16.90531253,Africa,Sub-Saharan Africa
1365,2007,10722738.0,Chad,1422.3408,21.50668302,Africa,Sub-Saharan Africa
1366,2008,11098672.0,Chad,1422.2312,23.67823956,Africa,Sub-Saharan Africa
1367,2009,11496138.0,Chad,1533.1794,30.12799966,Africa,Sub-Saharan Africa
1368,2010,11894734.0,Chad,1720.3344,31.15664304,Africa,Sub-Saharan Africa
1369,2011,12317729.0,Chad,1661.0,26.55153843,Africa,Sub-Saharan Africa
1511,1850,1409141.0,Chile,1352.0,5.63,Americas,Latin America and the Caribbean
1512,1851,1434977.0,Chile,1392.0,5.88906556754007,Americas,Latin America and the Caribbean
1513,1852,1460892.0,Chile,1404.0,6.13344200346521,Americas,Latin America and the Caribbean
1514,1853,1486881.0,Chile,1364.0,6.363738410834065,Americas,Latin America and the Caribbean
1515,1854,1513329.0,Chile,1387.0,6.578696339333143,Americas,Latin America and the Caribbean
1516,1855,1540246.0,Chile,1425.0,6.778965136217292,Americas,Latin America and the Caribbean
1517,1856,1567639.0,Chile,1427.0,6.964544801486515,Americas,Latin America and the Caribbean
1518,1857,1595516.0,Chile,1462.0,7.135883351156557,Americas,Latin America and the Caribbean
1519,1858,1623887.0,Chile,1513.0,7.292044508999715,Americas,Latin America and the Caribbean
1520,1859,1652559.0,Chile,1559.0,7.4335165352279455,Americas,Latin America and the Caribbean
1521,1860,1681533.0,Chile,1588.0,7.560299429841247,Americas,Latin America and the Caribbean
1522,1861,1710812.0,Chile,1575.0,7.672680121812476,Americas,Latin America and the Caribbean
1523,1862,1740397.0,Chile,1553.0,7.770044508999715,Americas,Latin America and the Caribbean
1524,1863,1770288.0,Chile,1596.0,7.852719764572026,Americas,Latin America and the Caribbean
1525,1864,1800691.0,Chile,1667.0,7.920705888529408,Americas,Latin America and the Caribbean
1526,1865,1831612.0,Chile,1710.0,7.974128722801824,Americas,Latin America and the Caribbean
1527,1866,1863062.0,Chile,1750.0,8.012696339333145,Americas,Latin America and the Caribbean
1528,1867,1895049.0,Chile,1666.0,8.036574824249534,Americas,Latin America and the Caribbean
1529,1868,1927582.0,Chile,1714.0,8.045764177550996,Americas,Latin America and the Caribbean
1530,1869,1960439.0,Chile,1849.0,8.040229154124603,Americas,Latin America and the Caribbean
1531,1870,1993622.0,Chile,1868.0,8.02,Americas,Latin America and the Caribbean
1532,1871,2027132.0,Chile,1836.0,7.985081714260472,Americas,Latin America and the Caribbean
1533,1872,2060971.0,Chile,1910.0,7.935474296906014,Americas,Latin America and the Caribbean
1534,1873,2095139.0,Chile,2024.0,7.870981415780806,Americas,Latin America and the Caribbean
1535,1874,2129870.0,Chile,1954.0,7.791955491000286,Americas,Latin America and the Caribbean
1536,1875,2165173.0,Chile,2050.0,7.698240434604838,Americas,Latin America and the Caribbean
1537,1876,2201059.0,Chile,1988.0,7.646220437706426,Americas,Latin America and the Caribbean
1538,1877,2237535.0,Chile,1908.0,7.692540604387298,Americas,Latin America and the Caribbean
1539,1878,2274613.0,Chile,1953.0,7.83694781898253,Americas,Latin America and the Caribbean
1540,1879,2311789.0,Chile,2219.0,8.079434284186766,Americas,Latin America and the Caribbean
1370,1880,2349056.0,Chile,2418.0,8.42,Americas,Latin America and the Caribbean
1371,1881,2386406.0,Chile,2488.0,9.14,Americas,Latin America and the Caribbean
1372,1882,2423833.0,Chile,2694.0,11.1,Americas,Latin America and the Caribbean
1373,1883,2461328.0,Chile,2683.0,12.3,Americas,Latin America and the Caribbean
1374,1884,2499399.0,Chile,2703.0,11.53,Americas,Latin America and the Caribbean
1375,1885,2538055.0,Chile,2547.0,9.38,Americas,Latin America and the Caribbean
1376,1886,2577306.0,Chile,2625.0,11.96,Americas,Latin America and the Caribbean
1377,1887,2617159.0,Chile,2783.0,12.32,Americas,Latin America and the Caribbean
1378,1888,2657625.0,Chile,2617.0,10.1,Americas,Latin America and the Caribbean
1379,1889,2697881.0,Chile,2708.0,12.92,Americas,Latin America and the Caribbean
1380,1890,2737912.0,Chile,2907.0,14.21,Americas,Latin America and the Caribbean
1381,1891,2777700.0,Chile,3038.0,13.72,Americas,Latin America and the Caribbean
1382,1892,2817229.0,Chile,3005.0,10.6,Americas,Latin America and the Caribbean
1383,1893,2856482.0,Chile,3084.0,7.81,Americas,Latin America and the Caribbean
1384,1894,2896278.0,Chile,2978.0,8.36,Americas,Latin America and the Caribbean
1385,1895,2936624.0,Chile,3304.0,11.87,Americas,Latin America and the Caribbean
1386,1896,2977527.0,Chile,3379.0,15.54,Americas,Latin America and the Caribbean
1387,1897,3018997.0,Chile,3210.0,11.22,Americas,Latin America and the Caribbean
1388,1898,3061039.0,Chile,3609.0,12.04,Americas,Latin America and the Caribbean
1389,1899,3102893.0,Chile,3467.0,11.3,Americas,Latin America and the Caribbean
1390,1900,3144546.0,Chile,3386.0,11.63,Americas,Latin America and the Caribbean
1391,1901,3185985.0,Chile,3416.0,13.38,Americas,Latin America and the Caribbean
1392,1902,3227194.0,Chile,3604.0,12.71,Americas,Latin America and the Caribbean
1393,1903,3268159.0,Chile,3381.0,11.74,Americas,Latin America and the Caribbean
1394,1904,3309640.0,Chile,3647.0,12.61,Americas,Latin America and the Caribbean
1395,1905,3351643.0,Chile,3470.0,12.05,Americas,Latin America and the Caribbean
1396,1906,3394174.0,Chile,3668.0,14.52,Americas,Latin America and the Caribbean
1397,1907,3437240.0,Chile,3810.0,14.41,Americas,Latin America and the Caribbean
1398,1908,3480848.0,Chile,4020.0,11.53,Americas,Latin America and the Caribbean
1399,1909,3525079.0,Chile,4042.0,11.91,Americas,Latin America and the Caribbean
1400,1910,3569943.0,Chile,4485.0,12.81,Americas,Latin America and the Caribbean
1401,1911,3615449.0,Chile,4481.0,13.23,Americas,Latin America and the Caribbean
1402,1912,3661606.0,Chile,4806.0,14.86,Americas,Latin America and the Caribbean
1403,1913,3708422.0,Chile,4836.0,12.32,Americas,Latin America and the Caribbean
1404,1914,3755832.0,Chile,4071.0,11.89,Americas,Latin America and the Caribbean
1405,1915,3803843.0,Chile,3813.0,10.05,Americas,Latin America and the Caribbean
1406,1916,3852462.0,Chile,4600.0,7.91,Americas,Latin America and the Caribbean
1407,1917,3901698.0,Chile,4621.0,6.84,Americas,Latin America and the Caribbean
1408,1918,3946949.0,Chile,4602.0,6.79,Americas,Latin America and the Caribbean
1409,1919,3994434.0,Chile,3853.0,7.32,Americas,Latin America and the Caribbean
1410,1920,4044201.0,Chile,4248.0,8.76,Americas,Latin America and the Caribbean
1411,1921,4096300.0,Chile,3727.0,11.0,Americas,Latin America and the Caribbean
1412,1922,4150784.0,Chile,3814.0,10.76,Americas,Latin America and the Caribbean
1413,1923,4207703.0,Chile,4514.0,9.54,Americas,Latin America and the Caribbean
1414,1924,4265403.0,Chile,4779.0,9.65,Americas,Latin America and the Caribbean
1415,1925,4323894.0,Chile,4903.0,10.68,Americas,Latin America and the Caribbean
1416,1926,4383188.0,Chile,4702.0,14.04,Americas,Latin America and the Caribbean
1417,1927,4443294.0,Chile,4544.0,13.21,Americas,Latin America and the Caribbean
1418,1928,4504225.0,Chile,5609.0,11.76,Americas,Latin America and the Caribbean
1419,1929,4569171.0,Chile,5679.0,11.0,Americas,Latin America and the Caribbean
1420,1930,4638243.0,Chile,4876.0,13.89,Americas,Latin America and the Caribbean
1421,1931,4711552.0,Chile,3904.0,16.55,Americas,Latin America and the Caribbean
1422,1932,4789213.0,Chile,2950.0,9.65,Americas,Latin America and the Caribbean
1423,1933,4871343.0,Chile,3618.0,11.77,Americas,Latin America and the Caribbean
1424,1934,4954882.0,Chile,4269.0,10.44,Americas,Latin America and the Caribbean
1425,1935,5039853.0,Chile,4511.0,12.99,Americas,Latin America and the Caribbean
1426,1936,5126282.0,Chile,4584.0,12.58,Americas,Latin America and the Caribbean
1427,1937,5214192.0,Chile,5083.0,11.49,Americas,Latin America and the Caribbean
1428,1938,5303610.0,Chile,5070.0,13.22,Americas,Latin America and the Caribbean
1429,1939,5396359.0,Chile,5106.0,13.75,Americas,Latin America and the Caribbean
1430,1940,5492530.0,Chile,5177.0,13.101818,Americas,Latin America and the Caribbean
1431,1941,5592215.0,Chile,5091.0,14.687037,Americas,Latin America and the Caribbean
1432,1942,5695510.0,Chile,5161.0,13.207813,Americas,Latin America and the Caribbean
1433,1943,5802513.0,Chile,5209.0,16.35175,Americas,Latin America and the Caribbean
1434,1944,5911526.0,Chile,5209.0,14.59,Americas,Latin America and the Caribbean
1435,1945,6022587.0,Chile,5553.0,14.86,Americas,Latin America and the Caribbean
1436,1946,6135735.0,Chile,5918.0,13.7,Americas,Latin America and the Caribbean
1437,1947,6251009.0,Chile,5187.0,16.46,Americas,Latin America and the Caribbean
1438,1948,6368448.0,Chile,5939.0,15.18,Americas,Latin America and the Caribbean
1439,1949,6492585.0,Chile,5710.0,13.79,Americas,Latin America and the Caribbean
1440,1950,6623650.0,Chile,5880.0,14.93,Americas,Latin America and the Caribbean
1441,1951,6748677.0,Chile,6001.0,15.55,Americas,Latin America and the Caribbean
1442,1952,6882965.0,Chile,6252.0,18.12,Americas,Latin America and the Caribbean
1443,1953,7024139.0,Chile,6582.0,17.58,Americas,Latin America and the Caribbean
1444,1954,7171411.0,Chile,6237.0,15.72,Americas,Latin America and the Caribbean
1445,1955,7323198.0,Chile,6341.0,17.11,Americas,Latin America and the Caribbean
1446,1956,7480643.0,Chile,6285.0,16.55,Americas,Latin America and the Caribbean
1447,1957,7641939.0,Chile,6758.0,16.79,Americas,Latin America and the Caribbean
1448,1958,7806577.0,Chile,6958.0,16.99,Americas,Latin America and the Caribbean
1449,1959,7973551.0,Chile,6409.0,20.85,Americas,Latin America and the Caribbean
1450,1960,8141826.0,Chile,6781.0,19.73,Americas,Latin America and the Caribbean
1451,1961,8313539.0,Chile,6923.0,19.51,Americas,Latin America and the Caribbean
1452,1962,8486124.0,Chile,7071.0,21.25,Americas,Latin America and the Caribbean
1453,1963,8656007.0,Chile,7336.0,18.93,Americas,Latin America and the Caribbean
1454,1964,8825044.0,Chile,7320.0,17.76,Americas,Latin America and the Caribbean
1455,1965,8994942.0,Chile,7208.0,20.49,Americas,Latin America and the Caribbean
1456,1966,9161650.0,Chile,7844.0,20.52,Americas,Latin America and the Caribbean
1457,1967,9326270.0,Chile,7933.0,19.14,Americas,Latin America and the Caribbean
1458,1968,9491502.0,Chile,8053.0,19.31,Americas,Latin America and the Caribbean
1459,1969,9656302.0,Chile,8187.0,18.69,Americas,Latin America and the Caribbean
1460,1970,9820483.0,Chile,8195.0,21.09,Americas,Latin America and the Caribbean
1461,1971,9984377.0,Chile,8773.0,27.22,Americas,Latin America and the Caribbean
1462,1972,10145762.0,Chile,8520.0,34.97,Americas,Latin America and the Caribbean
1463,1973,10307850.0,Chile,7911.0,30.76,Americas,Latin America and the Caribbean
1464,1974,10472748.0,Chile,7857.0,33.13636,Americas,Latin America and the Caribbean
1465,1975,10639534.0,Chile,6731.0,37.16582,Americas,Latin America and the Caribbean
1466,1976,10804876.0,Chile,6868.0,32.6079,Americas,Latin America and the Caribbean
1467,1977,10969865.0,Chile,7438.0,33.09465,Americas,Latin America and the Caribbean
1468,1978,11137754.0,Chile,7936.0,31.09909,Americas,Latin America and the Caribbean
1469,1979,11304332.0,Chile,8475.0,25.85537,Americas,Latin America and the Caribbean
1470,1980,11469825.0,Chile,9024.0,24.661689,Americas,Latin America and the Caribbean
1471,1981,11637615.0,Chile,9427.0,26.799642,Americas,Latin America and the Caribbean
1472,1982,11807411.0,Chile,8016.0,30.67208,Americas,Latin America and the Caribbean
1473,1983,11976519.0,Chile,7667.0,30.52898,Americas,Latin America and the Caribbean
1474,1984,12147764.0,Chile,7992.0,31.42759,Americas,Latin America and the Caribbean
