,Country,Region,Population,Average Government Expenditure as % of GDP,Average percentage change in GDP per capita USD,start_year,end_year
742,Norway,Europe,2284192.0,9.992118333333332,0.04820277831052433,1898,1903
743,Peru,Americas,3788872.0,3.600385,,1898,1903
744,Portugal,Europe,5537624.0,9.53012,1.1999120226371751,1898,1903
745,Russia,Europe,66627592.0,21.979654999999998,1.5844136455818214,1898,1903
746,Spain,Europe,18945905.0,12.428868333333334,0.5603319735634038,1898,1903
747,Sweden,Europe,5223160.0,7.948061741499999,1.9181059037605497,1898,1903
748,Switzerland,Europe,3419696.0,4.1062308000000005,,1898,1903
749,United Kingdom,Europe,42193357.0,10.629598333333334,-0.11901389269274754,1898,1903
750,United States,Americas,79187838.0,2.7389386666666664,4.142683249079249,1898,1903
751,Argentina,Americas,5428911.0,11.35282,-0.7214959369062579,1899,1904
752,Australia,Oceania,3935097.0,2.2827200000000003,,1899,1904
753,Austria,Europe,6228492.0,19.221168333333335,0.4824203376863512,1899,1904
754,Belgium,Europe,7000108.0,11.637371666666667,0.8750536764249528,1899,1904
755,Brazil,Americas,19687910.0,16.420550000000002,0.3628582937392766,1899,1904
756,Canada,Americas,5976663.0,7.059309166666666,3.7125628895654295,1899,1904
757,Chile,Americas,3309640.0,12.228333333333333,1.1673157653591693,1899,1904
758,Denmark,Europe,2688382.0,6.4781493333333335,2.554546855139912,1899,1904
759,Finland,Europe,2752987.0,9.957961666666668,1.5378610460577669,1899,1904
760,France,Europe,40216118.0,13.988058333333333,-0.43597235265179,1899,1904
761,Germany,Europe,59181365.0,19.580791666666666,1.2025432890982612,1899,1904
762,Greece,Europe,5143970.0,24.151030000000002,2.646442288558073,1899,1904
763,India,Asia,286435299.0,6.764303333333333,2.673106057369332,1899,1904
764,Italy,Europe,34374827.0,16.69977833333333,2.0817842331279213,1899,1904
765,Japan,Asia,46488789.0,1.605863,0.41619792516488285,1899,1904
766,Mexico,Americas,13804239.0,5.07171,,1899,1904
767,Netherlands,Europe,5433315.0,13.077651666666668,0.6229357262068191,1899,1904
768,New Zealand,Oceania,893740.0,13.721833333333334,2.938232649154364,1899,1904
769,Norway,Europe,2299667.0,9.842706666666666,0.1230035858305234,1899,1904
770,Peru,Americas,3836833.0,3.726634,,1899,1904
771,Portugal,Europe,5584825.0,9.568793333333334,0.5661687885255917,1899,1904
772,Russia,Europe,67233013.0,21.79836,2.0590999446715497,1899,1904
773,Spain,Europe,19073803.0,12.160051666666668,0.4219223451787091,1899,1904
774,Sweden,Europe,5256260.0,8.318823447333333,1.7254691168048275,1899,1904
775,Switzerland,Europe,3462195.0,4.1092596666666665,1.7132934346052986,1899,1904
776,United Kingdom,Europe,42562831.0,10.720801666666667,-0.8214856873624465,1899,1904
777,United States,Americas,80705948.0,2.6914200000000004,1.8333821173408538,1899,1904
778,Argentina,Americas,5636349.0,11.516636666666665,4.869561814648051,1900,1905
779,Australia,Oceania,3996273.0,2.3441940000000003,,1900,1905
780,Austria,Europe,6292427.0,19.15315,1.713559704531482,1900,1905
781,Belgium,Europe,7076924.0,11.445663333333334,0.7295814405779222,1900,1905
782,Brazil,Americas,20110461.0,16.487624999999998,1.0355906018344596,1900,1905
783,Canada,Americas,6141319.0,6.954256333333333,4.713975976945242,1900,1905
784,Chile,Americas,3351643.0,12.353333333333333,0.48443329864755746,1900,1905
785,Colombia,Americas,4457462.0,5.4,,1900,1905
786,Denmark,Europe,2720375.0,6.326323166666666,2.2032569927444623,1900,1905
787,Finland,Europe,2781046.0,10.552086666666666,0.8875517111696141,1900,1905
788,France,Europe,40265996.0,13.979806666666667,0.11115294271220044,1900,1905
789,Germany,Europe,60075384.0,19.538858333333334,0.8159434539658283,1900,1905
790,Greece,Europe,5180704.0,24.177090000000003,7.754205942159644,1900,1905
791,India,Asia,288066854.0,6.8501183333333335,1.4379769256956987,1900,1905
792,Italy,Europe,34651950.0,16.82589,1.8578404009216687,1900,1905
793,Japan,Asia,47035703.0,1.8530658333333332,-1.069140751504447,1900,1905
794,Mexico,Americas,13932988.0,4.9523383333333335,3.8968166849615837,1900,1905
795,Netherlands,Europe,5510433.0,12.887075000000001,1.7970746101307888,1900,1905
796,New Zealand,Oceania,917106.0,13.696483333333333,2.7020643542583134,1900,1905
797,Norway,Europe,2315246.0,10.204864666666667,0.22616879155264336,1900,1905
798,Peru,Americas,3885402.0,3.815466666666667,5.675518524895113,1900,1905
799,Portugal,Europe,5632428.0,9.589175,-0.9833031300431783,1900,1905
800,Russia,Europe,67843934.0,20.89623333333333,-0.6909226670036506,1900,1905
801,Spain,Europe,19202565.0,12.17984,-0.09537876576159787,1900,1905
802,Sweden,Europe,5289570.0,8.652163443833333,1.338669280289868,1900,1905
803,Switzerland,Europe,3505221.0,4.097194333333333,1.7397425361998486,1900,1905
804,United Kingdom,Europe,42935539.0,10.608551666666667,-0.11277271210995199,1900,1905
805,United States,Americas,82253148.0,2.4958371666666666,2.745386745802212,1900,1905
806,Argentina,Americas,5851713.0,11.151375,5.085797651123056,1901,1906
807,Australia,Oceania,4058399.0,2.367551666666667,3.473396094581731,1901,1906
808,Austria,Europe,6357018.0,18.839586666666666,2.5973903606496362,1901,1906
809,Belgium,Europe,7154584.0,11.585403333333334,1.1166380804357612,1901,1906
810,Brazil,Americas,20542081.0,16.123366666666666,1.4980096405084797,1901,1906
811,Canada,Americas,6310511.0,6.515267166666667,5.103756558986174,1901,1906
812,Chile,Americas,3394174.0,12.835,1.3800039552323407,1901,1906
813,Colombia,Americas,4548777.0,6.2,,1901,1906
814,Denmark,Europe,2752749.0,6.492323333333334,1.97518907816991,1901,1906
815,Finland,Europe,2809391.0,11.027261666666666,1.9325153374233173,1901,1906
816,France,Europe,40315932.0,13.834653333333334,1.122858213832818,1901,1906
817,Germany,Europe,60982895.0,19.42664,2.040230365188065,1901,1906
818,Greece,Europe,5217700.0,23.855126666666667,8.67646996949967,1901,1906
819,India,Asia,289707671.0,6.616528333333334,1.5817204128466988,1901,1906
820,Italy,Europe,34931305.0,16.789996666666667,2.297030275556584,1901,1906
821,Japan,Asia,47589051.0,2.2021376666666668,0.49999863795771926,1901,1906
822,Mexico,Americas,14062935.0,4.934528333333334,1.768012263668881,1901,1906
823,Netherlands,Europe,5588646.0,12.61492,1.3178222094304548,1901,1906
824,New Zealand,Oceania,941083.0,13.543633333333332,4.718523618397046,1901,1906
825,Norway,Europe,2330932.0,10.160175833333334,1.2742424070845582,1901,1906
826,Peru,Americas,3934585.0,3.9730833333333333,5.659436535753635,1901,1906
827,Portugal,Europe,5680437.0,9.691836666666667,-0.43171776965725384,1901,1906
828,Russia,Europe,68460405.0,19.61532,-1.2746308257784533,1901,1906
829,Spain,Europe,19332196.0,12.262741666666665,-0.4263428451044482,1901,1906
830,Sweden,Europe,5323091.0,8.743878066666667,2.510419368031225,1901,1906
831,Switzerland,Europe,3548783.0,4.078012999999999,3.713060612298462,1901,1906
832,United Kingdom,Europe,43311511.0,10.044236666666666,0.673248216019191,1901,1906
833,United States,Americas,83829992.0,2.3399373333333333,2.801190473366386,1901,1906
834,Argentina,Americas,6075305.0,10.799825,6.023392767938902,1902,1907
835,Australia,Oceania,4121490.0,2.5684383333333334,4.2799187263786465,1902,1907
836,Austria,Europe,6422272.0,19.002726666666664,3.048194304068468,1902,1907
837,Belgium,Europe,7233095.0,11.572384999999999,1.127874188854947,1902,1907
838,Brazil,Americas,20982964.0,16.170438333333333,1.494352260593752,1902,1907
839,Canada,Americas,6484363.0,6.467082166666667,3.4192333368668093,1902,1907
840,Chile,Americas,3437240.0,13.006666666666668,1.0325061614615638,1902,1907
841,Colombia,Americas,4641963.0,7.633333333333333,,1902,1907
842,Denmark,Europe,2785508.0,6.456197833333333,2.2607517180765457,1902,1907
843,Finland,Europe,2838025.0,10.802961666666667,3.052050473186121,1902,1907
844,France,Europe,40365927.0,13.36884,2.5536844086471078,1902,1907
845,Germany,Europe,61904101.0,19.226593333333334,2.551160867292661,1902,1907
846,Greece,Europe,5254961.0,23.584801666666667,3.62081737366041,1902,1907
847,India,Asia,291357804.0,6.556226666666667,-1.2696797691483241,1902,1907
848,Italy,Europe,35212911.0,16.392413333333334,2.6516459647790214,1902,1907
849,Japan,Asia,48148908.0,2.482365,2.508253299112355,1902,1907
850,Mexico,Americas,14194091.0,5.041621666666667,4.85523385300668,1902,1907
851,Netherlands,Europe,5667969.0,12.493275000000002,0.05818999812643444,1902,1907
852,New Zealand,Oceania,965687.0,13.343766666666667,4.92751228809841,1902,1907
853,Norway,Europe,2346723.0,10.034115,1.596560436282899,1902,1907
854,Peru,Americas,3984391.0,4.1700116666666664,5.620899924952254,1902,1907
855,Portugal,Europe,5728855.0,9.869443333333335,-0.055694791625955364,1902,1907
856,Russia,Europe,69082476.0,18.494351666666667,-2.6875621402550243,1902,1907
857,Spain,Europe,19462702.0,12.178948333333333,1.2193319270207148,1902,1907
858,Sweden,Europe,5356825.0,8.712629160666667,4.312272099675178,1902,1907
859,Switzerland,Europe,3592885.0,4.070128166666667,2.580535833188584,1902,1907
860,United Kingdom,Europe,43690776.0,9.440305,0.6541402702949961,1902,1907
861,United States,Americas,85437050.0,2.2367191666666666,2.9530154892816274,1902,1907
862,Argentina,Americas,6307441.0,10.063526666666666,4.899272059071698,1903,1908
863,Australia,Oceania,4185562.0,2.6044633333333334,3.2080191878296516,1903,1908
864,Austria,Europe,6488195.0,19.023228333333332,2.9067774610850705,1903,1908
865,Belgium,Europe,7312468.0,11.509518333333332,0.9638164774557634,1903,1908
866,Brazil,Americas,21433310.0,16.689505,0.9608894596484507,1903,1908
867,Canada,Americas,6663003.0,6.864200333333334,1.4706650756623452,1903,1908
868,Chile,Americas,3480848.0,12.81,3.811529357630623,1903,1908
869,Colombia,Americas,4737057.0,8.025,,1903,1908
870,Denmark,Europe,2818657.0,6.528420166666667,1.6449391369058919,1903,1908
871,Finland,Europe,2866950.0,11.068328333333334,1.6970599181242996,1903,1908
872,France,Europe,40415980.0,13.149578333333332,1.7060838551580382,1903,1908
873,Germany,Europe,62839208.0,19.060708333333334,1.6569273791651407,1903,1908
874,Greece,Europe,5292488.0,23.117566666666665,3.493122998298084,1903,1908
875,India,Asia,293017306.0,6.460576666666667,-1.26022923020765,1903,1908
876,Italy,Europe,35496784.0,16.254063333333335,2.602538900191105,1903,1908
877,Japan,Asia,48715351.0,2.6685375,0.5573952412707772,1903,1908
878,Mexico,Americas,14326467.0,5.023805,2.275025278058642,1903,1908
879,Netherlands,Europe,5748418.0,12.401693333333334,0.4030756150253234,1903,1908
880,New Zealand,Oceania,990935.0,12.898633333333335,1.1302058115350988,1903,1908
881,Norway,Europe,2362621.0,10.306417666666666,1.9452102737328536,1903,1908
882,Peru,Americas,4034828.0,4.487471666666667,4.4705757880634645,1903,1908
883,Portugal,Europe,5777686.0,9.977673333333334,-0.8211624192949429,1903,1908
884,Russia,Europe,69710198.0,19.341344501686077,-2.4582665911100388,1903,1908
885,Spain,Europe,19594089.0,11.993668333333334,1.7633447849183437,1903,1908
886,Sweden,Europe,5390772.0,8.826082143333332,2.3231560159919473,1903,1908
887,Switzerland,Europe,3637536.0,4.145179166666666,3.227041719211816,1903,1908
888,United Kingdom,Europe,44073361.0,8.851961666666666,0.058668871349825125,1903,1908
889,United States,Americas,87074899.0,2.2829111666666666,0.08329661428751578,1903,1908
890,Argentina,Americas,6532092.0,10.042066666666667,3.4939779898272016,1904,1909
891,Australia,Oceania,4254685.0,2.537585,3.3725692867599033,1904,1909
892,Austria,Europe,6538009.0,19.97349,2.5886740939566666,1904,1909
893,Belgium,Europe,7377299.0,11.567463333333334,0.783748829022981,1904,1909
894,Brazil,Americas,21892657.0,16.548031666666667,2.1371644889854347,1904,1909
895,Canada,Americas,6835990.0,6.869810333333334,3.560876399062214,1904,1909
896,Chile,Americas,3525079.0,12.838333333333333,2.089727189031181,1904,1909
897,Colombia,Americas,4837936.0,8.120000000000001,,1904,1909
898,Denmark,Europe,2852179.0,6.78526,1.9009464822992062,1904,1909
899,Finland,Europe,2894148.0,11.668411666666666,1.768756795940556,1904,1909
900,France,Europe,40408851.0,13.055983333333332,2.496472610038074,1904,1909
901,Germany,Europe,63557664.0,19.30619666666667,1.196379139503363,1904,1909
902,Greece,Europe,5330209.0,23.030041666666666,2.841622972397495,1904,1909
903,Iceland,Europe,86567.0,7.98153,,1904,1909
904,India,Asia,294397607.0,6.146936666666666,1.2293945585042954,1904,1909
905,Italy,Europe,35739219.0,16.127963333333334,2.583867187444131,1904,1909
906,Japan,Asia,49292444.0,2.8501469999999998,0.6490492998171149,1904,1909
907,Mexico,Americas,14429522.0,4.622696666666666,2.530120481927711,1904,1909
908,Netherlands,Europe,5830495.0,12.247833333333334,1.2276131262733125,1904,1909
909,New Zealand,Oceania,1014998.0,12.870833333333332,1.089745127663524,1904,1909
910,Norway,Europe,2380237.0,10.336616666666666,2.2248460190501573,1904,1909
911,Peru,Americas,4085875.0,4.647706666666667,4.029059996168676,1904,1909
912,Portugal,Europe,5819754.0,10.112544999999999,-1.0601983780275503,1904,1909
913,Russia,Europe,70343622.0,20.414344681540864,-1.3122797074683823,1904,1909
914,Spain,Europe,19726214.0,11.849508333333333,2.522166066762379,1904,1909
915,Sweden,Europe,5426317.0,9.086517692666666,2.077288853182946,1904,1909
916,Switzerland,Europe,3676239.0,4.363737166666667,2.8458889934695852,1904,1909
917,United Kingdom,Europe,44417852.0,8.688793333333333,0.396984635095432,1904,1909
918,United States,Americas,88647362.0,2.2973635,2.6447631831927243,1904,1909
919,Argentina,Americas,6748544.0,10.080163333333333,2.0920474290110525,1905,1910
920,Australia,Oceania,4329018.0,2.550125,4.602041337712883,1905,1910
921,Austria,Europe,6571587.0,19.943818333333333,1.350218558824623,1905,1910
922,Belgium,Europe,7427418.0,11.937301666666668,0.966083396249866,1905,1910
923,Brazil,Americas,22361184.0,15.96842,1.8803374334613565,1905,1910
924,Canada,Americas,7002961.0,6.7708105,2.9093935936310666,1905,1910
925,Chile,Americas,3569943.0,12.871666666666668,5.903791655558601,1905,1910
926,Colombia,Americas,4944811.0,7.75,3.4779126957550632,1905,1910
927,Denmark,Europe,2886076.0,6.7516205000000005,2.1019497136017495,1905,1910
928,Finland,Europe,2919587.0,11.700211666666666,1.8797263233705452,1905,1910
929,France,Europe,40344819.0,12.875658333333334,0.7802258486046032,1905,1910
930,Germany,Europe,64056716.0,19.77953,1.4596435900365234,1905,1910
931,Greece,Europe,5368127.0,23.08874833333333,1.5433866851809697,1905,1910
932,Iceland,Europe,87565.0,7.677805,,1905,1910
933,India,Asia,295496971.0,6.032118333333333,1.6497436569201485,1905,1910
934,Italy,Europe,35939804.0,16.177301666666665,2.013990873092699,1905,1910
935,Japan,Asia,49880362.0,2.987918666666667,1.894579957406628,1905,1910
936,Mexico,Americas,14503032.0,4.240753333333333,0.5787781350482302,1905,1910
937,Netherlands,Europe,5914229.0,12.095458333333333,1.2126128565969907,1905,1910
938,New Zealand,Oceania,1037814.0,12.887316666666665,2.1440160260148833,1905,1910
939,Norway,Europe,2399597.0,10.291089666666666,3.1662999043957774,1905,1910
940,Peru,Americas,4137540.0,4.674141666666666,2.7904763666430554,1905,1910
941,Portugal,Europe,5854984.0,10.133991666666667,-0.02889377112382796,1905,1910
942,Russia,Europe,70982800.0,21.665238153463957,1.173259016881607,1905,1910
943,Spain,Europe,19859082.0,12.134881666666667,2.0331237287414927,1905,1910
944,Sweden,Europe,5463482.0,9.088867649,2.8557459037264676,1905,1910
945,Switzerland,Europe,3708897.0,4.3983495,2.407486595526529,1905,1910
946,United Kingdom,Europe,44723743.0,8.669688666666666,0.39803884200019457,1905,1910
947,United States,Americas,90151889.0,2.238396,1.1470117116948897,1905,1910
948,Argentina,Americas,6956048.0,9.761746666666665,1.2816867395897935,1906,1911
949,Australia,Oceania,4408726.0,2.5643499999999997,3.153936063585374,1906,1911
950,Austria,Europe,6588803.0,20.270285,1.210646646923177,1906,1911
951,Belgium,Europe,7462655.0,12.032246666666666,1.1527913705638504,1906,1911
952,Brazil,Americas,22839075.0,15.56273,2.004489769865172,1906,1911
953,Canada,Americas,7163537.0,6.753833166666666,1.8788372475902104,1906,1911
954,Chile,Americas,3615449.0,13.068333333333333,4.401003392431613,1906,1911
955,Colombia,Americas,5057903.0,7.733333333333333,4.027799016700482,1906,1911
956,Denmark,Europe,2920355.0,6.838424,2.635558064205452,1906,1911
957,Finland,Europe,2943234.0,11.756594999999999,1.615384615384614,1906,1911
958,France,Europe,40224160.0,12.583721666666667,2.3901095164166053,1906,1911
959,Germany,Europe,64333569.0,20.261593333333334,1.5450625764043213,1906,1911
960,Greece,Europe,5406242.0,23.154700000000002,7.578957284430179,1906,1911
961,Iceland,Europe,88552.0,7.5273900000000005,,1906,1911
962,India,Asia,296313651.0,5.715890000000001,1.0040505052913362,1906,1911
963,Italy,Europe,36098124.0,15.764114999999999,1.5751199852456033,1906,1911
964,Japan,Asia,50479280.0,2.8364941666666668,0.8082284653049454,1906,1911
965,Mexico,Americas,14546769.0,4.127773333333333,0.18779342723004522,1906,1911
966,Netherlands,Europe,5999652.0,11.81594,1.5417743020493146,1906,1911
967,New Zealand,Oceania,1059319.0,12.68705,1.3880486442254014,1906,1911
968,Norway,Europe,2420731.0,10.2426345,2.6868038007622363,1906,1911
969,Peru,Americas,4189831.0,4.775891666666666,1.524772114666395,1906,1911
970,Portugal,Europe,5883300.0,10.163146666666668,0.23745277154328726,1906,1911
971,Russia,Europe,71599548.0,23.066164277578196,0.9690068882721503,1906,1911
972,Spain,Europe,19992695.0,12.201993333333334,2.4554834436021,1906,1911
973,Sweden,Europe,5502286.0,9.0562956685,1.629546394104353,1906,1911
974,Switzerland,Europe,3735410.0,4.164223333333333,1.2158114255879537,1906,1911
975,United Kingdom,Europe,44990527.0,8.6887945,0.35817766101897686,1906,1911
976,United States,Americas,91585865.0,2.2176386666666663,-0.48449489542919055,1906,1911
977,Argentina,Americas,7153812.0,9.719381666666665,2.6700185274484944,1907,1912
978,Australia,Oceania,4493975.0,2.6294033333333333,2.176993320284546,1907,1912
979,Austria,Europe,6589530.0,20.737683333333333,1.0560388726656011,1907,1912
980,Belgium,Europe,7482838.0,12.013863333333333,1.427868874584628,1907,1912
981,Brazil,Americas,23326514.0,15.539995,1.696692369068109,1907,1912
982,Canada,Americas,7317326.0,7.0155961666666675,2.5972252151969544,1907,1912
983,Chile,Americas,3661606.0,13.125,5.225699165920421,1907,1912
984,Colombia,Americas,5177435.0,7.3999999999999995,3.6917722919357443,1907,1912
985,Denmark,Europe,2955018.0,6.611262333333333,1.8284204660335757,1907,1912
986,Finland,Europe,2965059.0,11.967583333333332,2.0526855969893942,1907,1912
987,France,Europe,40047151.0,12.259601666666667,3.1682261485899854,1907,1912
988,Germany,Europe,64385385.0,20.339056666666668,1.7063969930499878,1907,1912
989,Greece,Europe,5444555.0,23.145398333333333,5.487790462850866,1907,1912
990,Iceland,Europe,89526.0,7.567515,,1907,1912
991,India,Asia,296845891.0,5.663683333333334,2.4017484659195487,1907,1912
992,Italy,Europe,36213760.0,15.697418333333333,1.040650069584128,1907,1912
993,Japan,Asia,51089380.0,2.671620666666667,0.6081938050534763,1907,1912
994,Mexico,Americas,14560504.0,4.10333,-0.9050179211469511,1907,1912
995,Netherlands,Europe,6086795.0,11.652788333333334,2.6375717386707764,1907,1912
996,New Zealand,Oceania,1079444.0,12.760983333333334,-0.6286182057793654,1907,1912
997,Norway,Europe,2443667.0,10.300963833333332,3.0157030210234037,1907,1912
998,Peru,Americas,4242755.0,4.948463333333334,0.9822041066514053,1907,1912
999,Portugal,Europe,5904627.0,10.371016666666668,0.16598739065329493,1907,1912
1000,Russia,Europe,72250136.0,24.18282741400641,2.5194411074698753,1907,1912
1001,Spain,Europe,20127058.0,12.31718,1.1456251170303977,1907,1912
1002,Sweden,Europe,5542751.0,8.973915190666666,1.0878694644824938,1907,1912
1003,Switzerland,Europe,3755677.0,3.9198383333333333,2.265452192060944,1907,1912
1004,United Kingdom,Europe,45217688.0,8.813858666666667,0.3683808888276907,1907,1912
1005,United States,Americas,92946603.0,2.2281856666666666,0.05843197202923811,1907,1912
1006,Argentina,Americas,7341005.0,9.663228333333334,0.7706658582004744,1908,1913
1007,Australia,Oceania,4584938.0,2.715320333333333,2.0970146956493663,1908,1913
1008,Austria,Europe,6573637.0,20.237666965069874,0.8619337057417686,1908,1913
1009,Belgium,Europe,7487791.0,12.093784999999999,1.5213602564512385,1908,1913
1010,Brazil,Americas,23823693.0,15.359598333333333,2.3722352875153563,1908,1913
1011,Canada,Americas,7463921.0,7.089107333333334,4.950228901214331,1908,1913
1012,Chile,Americas,3708422.0,12.776666666666666,4.038017608385909,1908,1913
1013,Colombia,Americas,5303643.0,6.583333333333333,3.252235701055479,1908,1913
1014,Denmark,Europe,2990070.0,6.612058833333333,2.0003566796445194,1908,1913
1015,Finland,Europe,2985029.0,12.13315,3.087478559176673,1908,1913
1016,France,Europe,39814066.0,12.211031666666665,3.2628435329744576,1908,1913
1017,Germany,Europe,64209282.0,23.67032,2.437348541006865,1908,1913
1018,Greece,Europe,5483067.0,22.813995000000002,-4.330170613833621,1908,1913
1019,Iceland,Europe,90488.0,7.3706879999999995,,1908,1913
1020,India,Asia,297091925.0,5.7145280000000005,1.7142427706624863,1908,1913
1021,Italy,Europe,36286291.0,15.934875,1.6876533046795261,1908,1913
1022,Japan,Asia,51710843.0,2.5596628333333333,0.785585949040466,1908,1913
1023,Mexico,Americas,14544007.0,3.8688533333333335,-1.806627326373127,1908,1913
1024,Netherlands,Europe,6175690.0,11.528035000000001,3.347779442233807,1908,1913
1025,New Zealand,Oceania,1098120.0,13.334618333333333,0.9441889622745547,1908,1913
1026,Norway,Europe,2468434.0,10.471106666666666,4.622723734702956,1908,1913
1027,Peru,Americas,4296321.0,5.576811666666667,1.2752600931107017,1908,1913
1028,Portugal,Europe,5918888.0,10.270466666666666,0.5360813587800406,1908,1913
1029,Russia,Europe,72906633.0,25.448184035929618,4.152100557014915,1908,1913
1030,South Africa,Africa,6397751.0,18.81766,,1908,1913
1031,Spain,Europe,20262175.0,12.730475,1.701204446320812,1908,1913
1032,Sweden,Europe,5584898.0,8.799142989166667,3.1559928183916863,1908,1913
1033,Switzerland,Europe,3769598.0,3.6620530000000002,1.7745368066579692,1908,1913
1034,United Kingdom,Europe,45404707.0,8.9391255,2.1906876478621884,1908,1913
1035,United States,Americas,94231351.0,2.2371826666666665,2.5503236001946306,1908,1913
1036,Argentina,Americas,7533097.0,10.02768,-2.1495976373910897,1909,1914
1037,Australia,Oceania,4677743.0,2.754350666666667,0.23610761757276055,1909,1914
1038,Austria,Europe,6557782.0,19.920991764023796,-2.4229266748426515,1909,1914
1039,Belgium,Europe,7492747.0,12.11038695622385,-0.2761045758865044,1909,1914
1040,Brazil,Americas,24331468.0,15.38635,0.17037572927014022,1909,1914
1041,Canada,Americas,7613451.0,7.430986999999999,0.7035216602421857,1909,1914
1042,Chile,Americas,3755832.0,12.836666666666666,0.016478022346082533,1909,1914
1043,Colombia,Americas,5432927.0,5.983333333333333,2.8318006678726793,1909,1914
1044,Denmark,Europe,3025539.0,6.329125,2.5854625981772417,1909,1914
1045,Finland,Europe,3005133.0,11.867666666666667,1.2454212454212454,1909,1914
1046,France,Europe,39582334.0,11.909060984855339,0.45497672668227906,1909,1914
1047,Germany,Europe,64033646.0,23.521822852674408,-1.211767289325365,1909,1914
1048,Greece,Europe,5521851.0,22.26400329425424,-0.6586132171642989,1909,1914
1049,Iceland,Europe,91461.0,7.371945,2.920308538624279,1909,1914
1050,India,Asia,297338132.0,5.691766833333333,0.3467710688410719,1909,1914
1051,Italy,Europe,36358965.0,17.578725000000002,0.10095792675202553,1909,1914
1052,Japan,Asia,52339865.0,2.5056776666666667,0.5198355153707457,1909,1914
1053,Mexico,Americas,14527526.0,3.7558203115045106,-2.0329075524250317,1909,1914
1054,Netherlands,Europe,6265882.0,9.6080425,1.3791460372286357,1909,1914
1055,New Zealand,Oceania,1117119.0,13.980615,1.558726868905418,1909,1914
1056,Norway,Europe,2493453.0,9.6592375,3.9265021783359355,1909,1914
1057,Peru,Americas,4350562.0,5.749171666666666,0.7891028126279354,1909,1914
1058,Portugal,Europe,5933183.0,10.159422787292003,0.7773826759024116,1909,1914
1059,Russia,Europe,73569093.0,25.13686898286372,0.7598090390851864,1909,1914
1060,South Africa,Africa,6501260.0,22.223985,,1909,1914
1061,Spain,Europe,20398200.0,13.09547,0.4654953808301876,1909,1914
1062,Sweden,Europe,5627365.0,8.452195513166666,3.854165128621654,1909,1914
1063,Switzerland,Europe,3783571.0,3.4430500807614965,-0.6793344677771285,1909,1914
1064,United Kingdom,Europe,45592500.0,12.041848833333333,1.6887172859954447,1909,1914
1065,United States,Americas,95533839.0,2.168693333333333,-1.4271728387784655,1909,1914
1066,Argentina,Americas,7730214.0,9.713266666666668,-3.0356202354093798,1910,1915
1067,Australia,Oceania,4772426.0,3.185566833333333,-1.3108953020056102,1910,1915
1068,Austria,Europe,6541966.0,18.704953128179188,-3.6823484792670547,1910,1915
1069,Belgium,Europe,7497707.0,12.041788902744194,-1.2580893530736081,1910,1915
1070,Brazil,Americas,24850065.0,15.462518333333334,0.7345233710097698,1910,1915
1071,Canada,Americas,7765975.0,8.506870000000001,0.4600467018114518,1910,1915
1072,Chile,Americas,3803843.0,12.526666666666666,-3.091840020633645,1910,1915
1073,Colombia,Americas,5565363.0,5.25,2.7490420014648587,1910,1915
1074,Denmark,Europe,3061428.0,6.060200166666667,0.4244964870643253,1910,1915
1075,Finland,Europe,3025373.0,11.485066666666667,-0.2394899128833039,1910,1915
1076,France,Europe,39351947.0,11.736824535493083,1.5215254510204401,1910,1915
1077,Germany,Europe,63858476.0,23.08085782552389,-2.531451109186602,1910,1915
1078,Greece,Europe,5560909.0,22.01464335137845,-5.257097601594234,1910,1915
1079,Iceland,Europe,92444.0,7.015205000000001,1.0589558344757455,1910,1915
1080,India,Asia,297584511.0,5.711537166666666,-0.07879923277756884,1910,1915
1081,Italy,Europe,36431783.0,21.684248333333333,-0.9183374336198735,1910,1915
1082,Japan,Asia,52976538.0,2.4397818333333334,2.0944306208870955,1910,1915
1083,Mexico,Americas,14511060.0,3.6936549498926854,-2.2587662214605886,1910,1915
1084,Netherlands,Europe,6357392.0,7.697585833333334,1.03104675294996,1910,1915
1085,New Zealand,Oceania,1136447.0,14.138096666666668,-0.3909131527542309,1910,1915
1086,Norway,Europe,2518725.0,9.038235666666667,3.2885363114980137,1910,1915
1087,Peru,Americas,4405488.0,5.6992400000000005,2.146039196522498,1910,1915
1088,Portugal,Europe,5947512.0,10.092853191210727,-0.06409004261325402,1910,1915
1089,Russia,Europe,74237572.0,24.742530438448934,0.8770612437248326,1910,1915
1090,South Africa,Africa,6606440.0,23.869190000000003,,1910,1915
1091,Spain,Europe,20535137.0,14.1453,1.5146978402339561,1910,1915
1092,Sweden,Europe,5670156.0,8.4500235215,3.8500530390233356,1910,1915
1093,Switzerland,Europe,3797595.0,3.0514264875461046,-1.501689865984619,1910,1915
1094,United Kingdom,Europe,45781070.0,17.955138833333333,2.2760457734517026,1910,1915
1095,United States,Americas,96854312.0,2.1352783333333334,-0.974703056282038,1910,1915
1096,Argentina,Americas,7932490.0,9.354838333333333,-3.427765992711458,1911,1916
1097,Australia,Oceania,4869025.0,3.9394481666666668,-1.2831579082116917,1911,1916
1098,Austria,Europe,6526188.0,18.305321455520147,-4.18029770131781,1911,1916
1099,Belgium,Europe,7502669.0,12.09987231698903,-0.7827979574726784,1911,1916
1100,Brazil,Americas,25379715.0,15.351406666666668,-0.8943888012492018,1911,1916
1101,Canada,Americas,7921554.0,10.138885833333333,1.5456400477340004,1911,1916
